transaction_id,source_account,destination_account,amount,timestamp
TXN_007506,ACC_0392,ACC_0180,1441.47,2026-02-05 03:02:34.605642
TXN_002920,ACC_0158,ACC_0330,2796.61,2026-02-05 03:03:59.778102
TXN_007993,ACC_0011,ACC_0029,4503.11,2026-02-05 03:06:34.739310
TXN_005953,ACC_0302,ACC_0221,1212.47,2026-02-05 03:09:40.767210
TXN_009277,ACC_0347,ACC_0399,3895.55,2026-02-05 03:16:51.217587
TXN_001778,ACC_0159,ACC_0012,3613.54,2026-02-05 03:19:06.549513
TXN_005555,ACC_0066,ACC_0214,4836.52,2026-02-05 03:19:12.173986
TXN_006434,ACC_0277,ACC_0280,768.77,2026-02-05 03:27:52.347114
TXN_007629,ACC_0352,ACC_0146,3624.37,2026-02-05 03:37:59.424706
TXN_004174,ACC_0405,ACC_0467,4158.21,2026-02-05 03:42:14.282850
TXN_003590,ACC_0238,ACC_0067,1209.76,2026-02-05 03:47:31.410772
TXN_008592,ACC_0219,ACC_0067,1355.75,2026-02-05 03:48:27.012389
TXN_006133,ACC_0290,ACC_0368,1275.64,2026-02-05 03:56:52.618873
TXN_002195,ACC_0178,ACC_0103,3628.72,2026-02-05 04:03:19.319573
TXN_001731,ACC_0151,ACC_0303,2186.14,2026-02-05 04:07:28.504337
TXN_007678,ACC_0300,ACC_0382,3826.6,2026-02-05 04:24:32.189711
TXN_002371,ACC_0024,ACC_0362,2782.93,2026-02-05 04:24:46.554769
TXN_001562,ACC_0237,ACC_0063,1147.41,2026-02-05 04:27:08.267040
TXN_001990,ACC_0354,ACC_0115,4240.41,2026-02-05 04:37:23.475451
TXN_008469,ACC_0383,ACC_0286,2599.36,2026-02-05 04:42:19.627448
TXN_000670,ACC_0363,ACC_0002,1975.06,2026-02-05 04:42:53.573889
TXN_008242,ACC_0171,ACC_0458,4197.51,2026-02-05 04:47:20.566601
TXN_001222,ACC_0428,ACC_0295,3606.87,2026-02-05 04:51:21.348859
TXN_009562,ACC_0023,ACC_0317,4829.1,2026-02-05 04:52:57.898346
TXN_000427,ACC_0328,ACC_0375,3962.43,2026-02-05 04:54:37.246215
TXN_006935,ACC_0326,ACC_0016,2461.85,2026-02-05 04:55:00.965217
TXN_003667,ACC_0080,ACC_0188,741.74,2026-02-05 04:55:44.726977
TXN_002360,ACC_0450,ACC_0002,3961.21,2026-02-05 05:00:10.350976
TXN_006641,ACC_0455,ACC_0371,4649.13,2026-02-05 05:05:56.274460
TXN_005357,ACC_0353,ACC_0093,2723.44,2026-02-05 05:17:14.750708
TXN_006231,ACC_0252,ACC_0181,678.07,2026-02-05 05:27:05.159151
TXN_006171,ACC_0178,ACC_0217,820.96,2026-02-05 05:28:34.545453
TXN_005439,ACC_0439,ACC_0151,1676.69,2026-02-05 05:45:00.917906
TXN_001443,ACC_0177,ACC_0296,3321.9,2026-02-05 05:46:21.519340
TXN_003943,ACC_0146,ACC_0058,178.86,2026-02-05 05:49:44.957256
TXN_008920,ACC_0120,ACC_0085,3020.69,2026-02-05 05:49:55.094457
TXN_005365,ACC_0201,ACC_0449,896.34,2026-02-05 05:54:40.895714
TXN_006236,ACC_0263,ACC_0242,1169.46,2026-02-05 05:56:14.807429
TXN_006021,ACC_0274,ACC_0118,2014.1,2026-02-05 05:56:42.072648
TXN_000893,ACC_0036,ACC_0007,411.68,2026-02-05 06:10:31.503049
TXN_003886,ACC_0129,ACC_0260,2687.82,2026-02-05 06:15:28.761697
TXN_001187,ACC_0040,ACC_0198,3592.44,2026-02-05 06:16:08.958924
TXN_005475,ACC_0342,ACC_0203,4795.95,2026-02-05 06:20:56.067799
TXN_003027,ACC_0428,ACC_0218,4207.0,2026-02-05 06:22:20.309169
TXN_006437,ACC_0010,ACC_0150,1058.32,2026-02-05 06:27:22.204139
TXN_005761,ACC_0218,ACC_0167,476.96,2026-02-05 06:32:25.098946
TXN_001454,ACC_0041,ACC_0177,3518.41,2026-02-05 06:36:02.075226
TXN_005500,ACC_0139,ACC_0188,1805.99,2026-02-05 06:41:13.357461
TXN_001592,ACC_0405,ACC_0317,2225.66,2026-02-05 06:52:41.398795
TXN_005830,ACC_0186,ACC_0159,3455.4,2026-02-05 07:08:44.133368
TXN_009812,ACC_0149,ACC_0170,1466.68,2026-02-05 07:09:27.408694
TXN_009187,ACC_0300,ACC_0248,4863.14,2026-02-05 07:24:10.522802
TXN_003534,ACC_0460,ACC_0457,1044.12,2026-02-05 07:27:49.239431
TXN_000594,ACC_0387,ACC_0405,734.35,2026-02-05 07:29:50.325113
TXN_002887,ACC_0186,ACC_0219,2044.71,2026-02-05 07:30:31.599050
TXN_000468,ACC_0012,ACC_0344,3356.34,2026-02-05 07:31:08.710346
TXN_004929,ACC_0262,ACC_0308,374.7,2026-02-05 07:36:35.260702
TXN_004472,ACC_0040,ACC_0231,2548.39,2026-02-05 07:39:06.842294
TXN_007771,ACC_0288,ACC_0165,1930.38,2026-02-05 07:39:46.733652
TXN_005796,ACC_0381,ACC_0440,4588.97,2026-02-05 07:44:13.001886
TXN_006794,ACC_0229,ACC_0206,1628.34,2026-02-05 07:46:42.854977
TXN_005278,ACC_0006,ACC_0467,3765.56,2026-02-05 07:49:50.679729
TXN_001138,ACC_0188,ACC_0223,4921.88,2026-02-05 07:57:35.773778
TXN_001412,ACC_0335,ACC_0097,3179.52,2026-02-05 07:58:03.046485
TXN_009942,ACC_0240,ACC_0029,2020.62,2026-02-05 08:00:14.309294
TXN_006631,ACC_0015,ACC_0337,3910.32,2026-02-05 08:02:27.347876
TXN_009082,ACC_0078,ACC_0167,2574.09,2026-02-05 08:02:55.358126
TXN_000267,ACC_0457,ACC_0494,5691.76,2026-02-05 08:09:20.657114
TXN_004521,ACC_0143,ACC_0013,2638.12,2026-02-05 08:09:27.828598
TXN_003682,ACC_0209,ACC_0396,3820.11,2026-02-05 08:15:12.527017
TXN_006071,ACC_0454,ACC_0074,834.45,2026-02-05 08:19:12.217481
TXN_003001,ACC_0126,ACC_0222,1766.36,2026-02-05 08:20:25.363579
TXN_001552,ACC_0141,ACC_0017,2572.51,2026-02-05 08:27:15.195216
TXN_000268,ACC_0494,ACC_0037,5407.17,2026-02-05 08:29:22.111821
TXN_005873,ACC_0093,ACC_0128,4634.45,2026-02-05 08:32:17.805832
TXN_002508,ACC_0322,ACC_0339,1963.9,2026-02-05 08:32:50.517105
TXN_003716,ACC_0333,ACC_0033,2227.11,2026-02-05 08:37:03.319240
TXN_007784,ACC_0099,ACC_0402,1921.72,2026-02-05 08:42:06.054938
TXN_007365,ACC_0239,ACC_0191,1308.01,2026-02-05 08:48:45.394354
TXN_001954,ACC_0336,ACC_0154,2607.93,2026-02-05 08:49:31.496929
TXN_001141,ACC_0389,ACC_0071,2204.05,2026-02-05 08:53:59.539906
TXN_001616,ACC_0289,ACC_0197,4191.71,2026-02-05 09:10:58.919059
TXN_002564,ACC_0039,ACC_0286,2088.66,2026-02-05 09:15:54.295668
TXN_002322,ACC_0106,ACC_0146,3322.78,2026-02-05 09:17:08.654133
TXN_007844,ACC_0294,ACC_0044,2149.67,2026-02-05 09:21:33.027527
TXN_007580,ACC_0164,ACC_0360,984.83,2026-02-05 09:24:05.300169
TXN_006555,ACC_0420,ACC_0398,1938.37,2026-02-05 09:36:35.746458
TXN_003806,ACC_0148,ACC_0221,2485.29,2026-02-05 09:49:48.278292
TXN_005019,ACC_0365,ACC_0273,2441.27,2026-02-05 09:50:27.161818
TXN_004805,ACC_0116,ACC_0179,3544.76,2026-02-05 09:51:52.556735
TXN_005430,ACC_0244,ACC_0027,4102.59,2026-02-05 10:01:03.707707
TXN_004615,ACC_0432,ACC_0141,1681.0,2026-02-05 10:07:14.084490
TXN_009757,ACC_0290,ACC_0423,1797.46,2026-02-05 10:09:25.006653
TXN_001923,ACC_0371,ACC_0231,4632.22,2026-02-05 10:13:45.406147
TXN_009401,ACC_0299,ACC_0126,773.15,2026-02-05 10:18:01.196677
TXN_001019,ACC_0057,ACC_0020,3701.67,2026-02-05 10:18:14.105610
TXN_007583,ACC_0429,ACC_0221,3187.65,2026-02-05 10:26:23.228952
TXN_006778,ACC_0057,ACC_0370,2759.7,2026-02-05 10:27:24.901561
TXN_005092,ACC_0068,ACC_0317,2005.17,2026-02-05 10:29:19.182778
TXN_007131,ACC_0259,ACC_0168,192.96,2026-02-05 10:30:16.158425
TXN_003294,ACC_0069,ACC_0448,2913.94,2026-02-05 10:30:44.545086
TXN_008113,ACC_0347,ACC_0058,1457.77,2026-02-05 10:32:08.371732
TXN_009300,ACC_0213,ACC_0235,882.11,2026-02-05 10:35:52.286826
TXN_007300,ACC_0326,ACC_0395,1465.23,2026-02-05 10:37:09.600865
TXN_007403,ACC_0324,ACC_0085,2629.4,2026-02-05 10:41:03.288741
TXN_002032,ACC_0396,ACC_0093,1970.21,2026-02-05 10:41:12.956894
TXN_009848,ACC_0003,ACC_0154,3811.91,2026-02-05 10:43:59.995040
TXN_001856,ACC_0083,ACC_0285,3907.14,2026-02-05 10:44:57.230396
TXN_003435,ACC_0319,ACC_0286,3508.04,2026-02-05 10:45:14.087853
TXN_004140,ACC_0213,ACC_0305,3922.76,2026-02-05 11:00:47.860577
TXN_000085,ACC_0474,ACC_0475,9623.16,2026-02-05 11:03:05.060936
TXN_008818,ACC_0241,ACC_0035,2925.19,2026-02-05 11:09:27.517299
TXN_004230,ACC_0110,ACC_0001,1249.93,2026-02-05 11:10:21.256544
TXN_006248,ACC_0139,ACC_0074,2379.82,2026-02-05 11:11:13.609256
TXN_001518,ACC_0141,ACC_0036,4531.98,2026-02-05 11:15:30.578388
TXN_002767,ACC_0061,ACC_0383,2717.58,2026-02-05 11:16:38.636332
TXN_008116,ACC_0061,ACC_0184,649.68,2026-02-05 11:19:14.739743
TXN_001459,ACC_0462,ACC_0040,4664.06,2026-02-05 11:22:41.052680
TXN_009416,ACC_0132,ACC_0184,2775.98,2026-02-05 11:28:46.072147
TXN_007089,ACC_0268,ACC_0378,2004.29,2026-02-05 11:38:12.520412
TXN_008775,ACC_0442,ACC_0044,4025.7,2026-02-05 11:41:54.686232
TXN_001184,ACC_0188,ACC_0010,1670.85,2026-02-05 11:48:00.623989
TXN_007609,ACC_0048,ACC_0006,697.45,2026-02-05 11:49:44.964524
TXN_003738,ACC_0184,ACC_0286,2471.55,2026-02-05 11:50:36.360761
TXN_008205,ACC_0470,ACC_0375,135.31,2026-02-05 11:53:44.494741
TXN_008107,ACC_0285,ACC_0252,621.54,2026-02-05 12:01:09.553735
TXN_003867,ACC_0006,ACC_0112,4416.17,2026-02-05 12:10:04.805438
TXN_003115,ACC_0081,ACC_0072,3790.14,2026-02-05 12:11:46.813378
TXN_005235,ACC_0301,ACC_0140,409.23,2026-02-05 12:13:52.486381
TXN_008975,ACC_0367,ACC_0333,2752.94,2026-02-05 12:17:52.868438
TXN_004523,ACC_0293,ACC_0194,1457.22,2026-02-05 12:19:34.230648
TXN_002645,ACC_0283,ACC_0349,2772.73,2026-02-05 12:23:22.988190
TXN_006064,ACC_0303,ACC_0143,1387.46,2026-02-05 12:36:01.089317
TXN_005313,ACC_0105,ACC_0281,1040.01,2026-02-05 12:44:08.788049
TXN_002099,ACC_0444,ACC_0051,1416.32,2026-02-05 12:49:20.177227
TXN_007043,ACC_0460,ACC_0319,3721.36,2026-02-05 12:51:08.330764
TXN_009439,ACC_0433,ACC_0390,267.2,2026-02-05 12:52:03.208768
TXN_000485,ACC_0038,ACC_0065,2461.13,2026-02-05 13:01:10.539333
TXN_007024,ACC_0216,ACC_0433,2365.86,2026-02-05 13:03:14.232079
TXN_005541,ACC_0415,ACC_0282,3290.05,2026-02-05 13:16:41.918912
TXN_001927,ACC_0449,ACC_0065,1797.97,2026-02-05 13:18:14.429658
TXN_008555,ACC_0140,ACC_0389,4973.18,2026-02-05 13:22:50.246530
TXN_009494,ACC_0343,ACC_0273,2877.38,2026-02-05 13:23:18.910323
TXN_002898,ACC_0209,ACC_0226,3856.19,2026-02-05 13:37:09.235199
TXN_002411,ACC_0402,ACC_0283,3093.2,2026-02-05 13:41:20.899272
TXN_005486,ACC_0071,ACC_0264,3602.27,2026-02-05 13:52:03.584014
TXN_000082,ACC_0475,ACC_0471,21544.8,2026-02-05 13:58:20.391296
TXN_000020,ACC_0485,ACC_0481,13055.3,2026-02-05 14:02:00.813006
TXN_008781,ACC_0079,ACC_0315,3911.31,2026-02-05 14:12:16.247096
TXN_000593,ACC_0029,ACC_0099,3771.97,2026-02-05 14:24:12.523883
TXN_000219,ACC_0470,ACC_0491,10060.18,2026-02-05 14:28:34.165110
TXN_007277,ACC_0091,ACC_0333,1803.16,2026-02-05 14:33:38.642003
TXN_000220,ACC_0491,ACC_0417,9557.17,2026-02-05 14:35:18.074241
TXN_006366,ACC_0279,ACC_0376,179.53,2026-02-05 14:52:01.319397
TXN_005375,ACC_0286,ACC_0274,4281.91,2026-02-05 14:52:55.950575
TXN_008466,ACC_0359,ACC_0171,3435.09,2026-02-05 14:57:39.850358
TXN_008685,ACC_0202,ACC_0109,3903.06,2026-02-05 14:58:05.847773
TXN_002497,ACC_0379,ACC_0428,745.38,2026-02-05 15:02:08.192200
TXN_000453,ACC_0141,ACC_0209,1740.57,2026-02-05 15:04:01.582921
TXN_001862,ACC_0135,ACC_0161,467.79,2026-02-05 15:10:54.074566
TXN_003412,ACC_0298,ACC_0181,4262.68,2026-02-05 15:25:13.155544
TXN_003457,ACC_0215,ACC_0067,2801.77,2026-02-05 15:38:59.606775
TXN_001442,ACC_0048,ACC_0428,502.88,2026-02-05 15:40:52.757651
TXN_004237,ACC_0058,ACC_0276,1446.05,2026-02-05 15:44:34.939503
TXN_007842,ACC_0137,ACC_0123,1822.71,2026-02-05 15:44:48.265426
TXN_001750,ACC_0425,ACC_0071,2442.75,2026-02-05 15:48:32.915422
TXN_005662,ACC_0183,ACC_0143,2189.38,2026-02-05 15:50:16.637874
TXN_008338,ACC_0059,ACC_0207,4018.36,2026-02-05 16:00:13.445099
TXN_007657,ACC_0409,ACC_0017,3440.49,2026-02-05 16:03:20.335861
TXN_009860,ACC_0074,ACC_0383,4018.1,2026-02-05 16:07:38.363411
TXN_001127,ACC_0354,ACC_0450,3716.98,2026-02-05 16:14:01.478340
TXN_004823,ACC_0377,ACC_0032,1893.29,2026-02-05 16:15:50.048740
TXN_000993,ACC_0383,ACC_0408,897.29,2026-02-05 16:19:40.830430
TXN_001176,ACC_0379,ACC_0182,4682.16,2026-02-05 16:21:53.774400
TXN_006454,ACC_0092,ACC_0328,4589.09,2026-02-05 16:22:23.451884
TXN_004579,ACC_0296,ACC_0370,3342.28,2026-02-05 16:25:51.955800
TXN_007027,ACC_0370,ACC_0065,4114.73,2026-02-05 16:26:08.263784
TXN_002308,ACC_0277,ACC_0143,422.27,2026-02-05 16:28:27.377766
TXN_004329,ACC_0281,ACC_0239,3327.48,2026-02-05 16:31:43.306286
TXN_004040,ACC_0091,ACC_0287,3145.02,2026-02-05 16:33:04.384352
TXN_006938,ACC_0002,ACC_0231,3037.27,2026-02-05 16:41:10.616269
TXN_008039,ACC_0397,ACC_0130,4389.43,2026-02-05 16:42:16.089001
TXN_008411,ACC_0147,ACC_0231,3785.92,2026-02-05 16:48:11.628804
TXN_004431,ACC_0384,ACC_0176,4398.59,2026-02-05 16:55:41.512987
TXN_009520,ACC_0079,ACC_0111,1485.44,2026-02-05 17:03:00.399285
TXN_005802,ACC_0084,ACC_0320,2031.17,2026-02-05 17:05:32.845858
TXN_009379,ACC_0267,ACC_0258,2130.51,2026-02-05 17:08:42.469364
TXN_007462,ACC_0447,ACC_0307,277.27,2026-02-05 17:10:17.081025
TXN_005974,ACC_0073,ACC_0080,522.29,2026-02-05 17:16:20.339597
TXN_002313,ACC_0286,ACC_0337,205.7,2026-02-05 17:18:02.307771
TXN_007892,ACC_0387,ACC_0441,874.31,2026-02-05 17:18:29.511096
TXN_008238,ACC_0192,ACC_0097,1562.61,2026-02-05 17:27:34.679367
TXN_001172,ACC_0063,ACC_0389,3040.19,2026-02-05 17:28:03.283533
TXN_007568,ACC_0356,ACC_0037,2702.72,2026-02-05 17:43:48.367015
TXN_001839,ACC_0167,ACC_0467,3493.6,2026-02-05 17:45:37.965878
TXN_006208,ACC_0181,ACC_0410,4814.29,2026-02-05 17:49:00.831600
TXN_003006,ACC_0354,ACC_0388,3951.18,2026-02-05 17:52:35.502050
TXN_008892,ACC_0161,ACC_0284,2828.32,2026-02-05 17:55:07.769494
TXN_002049,ACC_0001,ACC_0235,1777.22,2026-02-05 18:02:58.100043
TXN_001014,ACC_0054,ACC_0193,4527.16,2026-02-05 18:03:17.783275
TXN_003109,ACC_0170,ACC_0042,3083.99,2026-02-05 18:06:52.862049
TXN_007303,ACC_0081,ACC_0441,3165.75,2026-02-05 18:15:58.092260
TXN_008836,ACC_0265,ACC_0374,3863.61,2026-02-05 18:35:07.365493
TXN_004556,ACC_0341,ACC_0315,3907.4,2026-02-05 18:39:36.214955
TXN_009703,ACC_0322,ACC_0295,374.51,2026-02-05 18:39:50.109086
TXN_005899,ACC_0234,ACC_0145,3477.24,2026-02-05 18:44:23.066651
TXN_000879,ACC_0028,ACC_0412,1116.15,2026-02-05 18:50:24.490096
TXN_008227,ACC_0254,ACC_0467,4467.37,2026-02-05 18:51:16.509554
TXN_002051,ACC_0291,ACC_0381,4773.03,2026-02-05 18:54:17.425234
TXN_002204,ACC_0041,ACC_0049,1835.24,2026-02-05 18:55:14.239239
TXN_000735,ACC_0051,ACC_0141,4689.54,2026-02-05 19:00:30.983060
TXN_003513,ACC_0421,ACC_0429,2164.59,2026-02-05 19:05:21.159964
TXN_003637,ACC_0040,ACC_0200,3977.98,2026-02-05 19:05:44.562027
TXN_005039,ACC_0334,ACC_0129,4009.45,2026-02-05 19:05:57.415234
TXN_001857,ACC_0370,ACC_0093,4692.2,2026-02-05 19:10:37.339403
TXN_006617,ACC_0337,ACC_0302,174.41,2026-02-05 19:17:10.602578
TXN_003638,ACC_0455,ACC_0058,2401.0,2026-02-05 19:17:53.931630
TXN_006174,ACC_0011,ACC_0269,2880.43,2026-02-05 19:19:54.779773
TXN_003127,ACC_0113,ACC_0209,1578.52,2026-02-05 19:21:48.074736
TXN_002845,ACC_0114,ACC_0235,585.61,2026-02-05 19:24:27.127833
TXN_006869,ACC_0329,ACC_0091,4825.47,2026-02-05 19:34:43.998495
TXN_009946,ACC_0406,ACC_0470,1146.99,2026-02-05 19:39:12.076811
TXN_007332,ACC_0222,ACC_0106,1224.47,2026-02-05 19:39:15.137428
TXN_001148,ACC_0181,ACC_0020,249.04,2026-02-05 19:44:13.574905
TXN_005017,ACC_0170,ACC_0417,848.45,2026-02-05 19:52:37.401076
TXN_005263,ACC_0426,ACC_0263,119.02,2026-02-05 19:53:51.308411
TXN_005513,ACC_0105,ACC_0334,178.7,2026-02-05 19:55:51.694359
TXN_009596,ACC_0005,ACC_0470,3215.4,2026-02-05 20:01:31.376028
TXN_002913,ACC_0323,ACC_0318,4058.19,2026-02-05 20:02:36.997772
TXN_006196,ACC_0377,ACC_0240,338.06,2026-02-05 20:08:13.930374
TXN_007319,ACC_0389,ACC_0159,3966.21,2026-02-05 20:15:33.713125
TXN_009948,ACC_0240,ACC_0151,3481.24,2026-02-05 20:16:06.789047
TXN_004553,ACC_0291,ACC_0160,2207.08,2026-02-05 20:21:29.155029
TXN_006920,ACC_0114,ACC_0167,2792.56,2026-02-05 20:21:40.635867
TXN_002696,ACC_0309,ACC_0201,3668.87,2026-02-05 20:23:09.211604
TXN_008914,ACC_0273,ACC_0069,2855.62,2026-02-05 20:28:51.597624
TXN_004846,ACC_0271,ACC_0111,3188.26,2026-02-05 20:31:01.275250
TXN_001984,ACC_0085,ACC_0237,2287.75,2026-02-05 20:31:39.683908
TXN_003624,ACC_0424,ACC_0269,1702.64,2026-02-05 20:46:57.232038
TXN_003264,ACC_0396,ACC_0246,425.43,2026-02-05 20:52:07.110324
TXN_001096,ACC_0324,ACC_0121,1808.22,2026-02-05 20:52:42.391723
TXN_007902,ACC_0400,ACC_0416,2427.33,2026-02-05 20:56:34.048171
TXN_003447,ACC_0082,ACC_0140,1017.21,2026-02-05 21:00:22.790732
TXN_002006,ACC_0183,ACC_0063,677.21,2026-02-05 21:01:41.414551
TXN_009694,ACC_0268,ACC_0156,4828.63,2026-02-05 21:05:04.626635
TXN_003244,ACC_0434,ACC_0464,2827.81,2026-02-05 21:17:21.793715
TXN_007230,ACC_0430,ACC_0152,1134.93,2026-02-05 21:20:21.167994
TXN_002342,ACC_0182,ACC_0322,3769.94,2026-02-05 21:21:12.571299
TXN_006581,ACC_0227,ACC_0305,701.73,2026-02-05 21:23:09.839390
TXN_007953,ACC_0332,ACC_0096,819.65,2026-02-05 21:24:00.409198
TXN_001439,ACC_0076,ACC_0098,3621.74,2026-02-05 21:34:34.739520
TXN_006030,ACC_0335,ACC_0230,1338.71,2026-02-05 21:42:16.224113
TXN_003458,ACC_0014,ACC_0351,3914.7,2026-02-05 21:51:43.635010
TXN_007478,ACC_0216,ACC_0214,2234.4,2026-02-05 21:58:20.432519
TXN_006575,ACC_0392,ACC_0310,3250.57,2026-02-05 21:58:50.955108
TXN_002112,ACC_0038,ACC_0094,240.55,2026-02-05 22:02:04.918557
TXN_001997,ACC_0353,ACC_0197,3038.13,2026-02-05 22:05:34.852286
TXN_004686,ACC_0393,ACC_0248,3483.5,2026-02-05 22:11:45.670351
TXN_003818,ACC_0099,ACC_0437,1334.5,2026-02-05 22:17:10.082747
TXN_005216,ACC_0115,ACC_0369,2879.03,2026-02-05 22:20:50.303104
TXN_007023,ACC_0032,ACC_0173,2377.4,2026-02-05 22:40:14.150184
TXN_006320,ACC_0084,ACC_0098,4847.36,2026-02-05 22:43:25.871810
TXN_009651,ACC_0447,ACC_0296,1410.31,2026-02-05 22:58:57.971654
TXN_004947,ACC_0038,ACC_0231,4344.53,2026-02-05 22:59:35.859399
TXN_002472,ACC_0442,ACC_0072,3053.29,2026-02-05 23:00:24.952170
TXN_008008,ACC_0003,ACC_0350,3744.63,2026-02-05 23:10:02.459659
TXN_004932,ACC_0154,ACC_0168,3769.33,2026-02-05 23:10:35.218171
TXN_009062,ACC_0379,ACC_0398,1994.75,2026-02-05 23:19:07.259589
TXN_003962,ACC_0438,ACC_0039,2978.43,2026-02-05 23:25:04.297531
TXN_001086,ACC_0158,ACC_0113,4970.78,2026-02-05 23:26:30.978322
TXN_003368,ACC_0281,ACC_0189,3929.8,2026-02-05 23:27:40.233776
TXN_000573,ACC_0414,ACC_0281,2851.22,2026-02-05 23:33:52.125102
TXN_004529,ACC_0004,ACC_0271,4476.11,2026-02-05 23:38:12.559316
TXN_009581,ACC_0219,ACC_0226,3456.3,2026-02-05 23:40:06.339659
TXN_002489,ACC_0160,ACC_0026,3764.71,2026-02-05 23:41:04.666832
TXN_001520,ACC_0014,ACC_0222,4002.02,2026-02-05 23:46:07.602352
TXN_003654,ACC_0133,ACC_0089,3123.71,2026-02-05 23:54:39.254372
TXN_005912,ACC_0111,ACC_0434,2366.92,2026-02-05 23:59:41.946811
TXN_009751,ACC_0180,ACC_0045,3882.3,2026-02-06 00:07:40.695615
TXN_003316,ACC_0125,ACC_0076,946.67,2026-02-06 00:09:22.386682
TXN_006093,ACC_0236,ACC_0403,2026.92,2026-02-06 00:15:52.562015
TXN_004650,ACC_0409,ACC_0383,4727.69,2026-02-06 00:21:51.501726
TXN_009662,ACC_0131,ACC_0016,3756.35,2026-02-06 00:23:17.986824
TXN_003742,ACC_0064,ACC_0066,2790.47,2026-02-06 00:26:40.959086
TXN_007760,ACC_0059,ACC_0374,4728.19,2026-02-06 00:40:29.025286
TXN_007978,ACC_0467,ACC_0327,2826.46,2026-02-06 00:49:42.356657
TXN_003313,ACC_0243,ACC_0228,118.02,2026-02-06 00:51:46.192542
TXN_005570,ACC_0291,ACC_0207,2815.65,2026-02-06 00:56:02.428076
TXN_006218,ACC_0458,ACC_0125,3446.99,2026-02-06 00:59:50.326019
TXN_004946,ACC_0273,ACC_0276,2935.54,2026-02-06 01:02:15.453978
TXN_008621,ACC_0016,ACC_0126,1395.31,2026-02-06 01:02:39.343933
TXN_009892,ACC_0390,ACC_0044,4250.1,2026-02-06 01:14:08.891921
TXN_009917,ACC_0085,ACC_0205,4886.06,2026-02-06 01:20:14.737387
TXN_009221,ACC_0462,ACC_0019,602.23,2026-02-06 01:21:16.446459
TXN_007943,ACC_0182,ACC_0186,2700.82,2026-02-06 01:26:56.442354
TXN_000743,ACC_0256,ACC_0065,2862.0,2026-02-06 01:27:15.439117
TXN_006965,ACC_0003,ACC_0185,4122.0,2026-02-06 01:27:40.943750
TXN_001064,ACC_0310,ACC_0324,3694.55,2026-02-06 01:32:35.725132
TXN_003472,ACC_0417,ACC_0222,2573.58,2026-02-06 01:40:01.985999
TXN_009133,ACC_0027,ACC_0434,3906.87,2026-02-06 01:40:14.950799
TXN_008272,ACC_0236,ACC_0255,3534.67,2026-02-06 01:40:16.464396
TXN_000979,ACC_0446,ACC_0427,3011.11,2026-02-06 01:43:39.601957
TXN_009326,ACC_0382,ACC_0351,4836.84,2026-02-06 01:44:07.853435
TXN_001044,ACC_0022,ACC_0236,3955.75,2026-02-06 01:47:38.460940
TXN_004046,ACC_0127,ACC_0304,4601.73,2026-02-06 02:05:05.245678
TXN_005052,ACC_0202,ACC_0184,4096.17,2026-02-06 02:05:48.388135
TXN_008901,ACC_0337,ACC_0040,2424.21,2026-02-06 02:10:52.709481
TXN_004193,ACC_0110,ACC_0127,4517.97,2026-02-06 02:14:08.876569
TXN_005447,ACC_0040,ACC_0131,2188.46,2026-02-06 02:14:51.232967
TXN_008899,ACC_0162,ACC_0327,4845.93,2026-02-06 02:21:23.860809
TXN_007790,ACC_0038,ACC_0188,1747.69,2026-02-06 02:25:38.582131
TXN_008480,ACC_0220,ACC_0254,3748.33,2026-02-06 02:33:28.403180
TXN_005016,ACC_0238,ACC_0029,2007.24,2026-02-06 02:34:16.385557
TXN_005271,ACC_0055,ACC_0454,1613.9,2026-02-06 02:34:31.708368
TXN_009240,ACC_0061,ACC_0268,1566.76,2026-02-06 02:36:46.178496
TXN_000875,ACC_0464,ACC_0058,4912.21,2026-02-06 02:40:37.776767
TXN_008942,ACC_0250,ACC_0444,1941.43,2026-02-06 02:51:55.474077
TXN_000066,ACC_0473,ACC_0474,6788.08,2026-02-06 02:57:06.054699
TXN_000612,ACC_0446,ACC_0210,1965.58,2026-02-06 03:01:12.936600
TXN_005798,ACC_0330,ACC_0254,164.61,2026-02-06 03:04:34.803635
TXN_009114,ACC_0071,ACC_0172,596.54,2026-02-06 03:09:09.633854
TXN_003259,ACC_0373,ACC_0159,3170.62,2026-02-06 03:11:01.947962
TXN_000420,ACC_0303,ACC_0291,3500.19,2026-02-06 03:27:44.012767
TXN_002419,ACC_0248,ACC_0140,3186.13,2026-02-06 03:32:58.315125
TXN_008413,ACC_0362,ACC_0315,323.74,2026-02-06 03:33:59.952795
TXN_001953,ACC_0061,ACC_0070,1799.87,2026-02-06 03:35:40.371767
TXN_001704,ACC_0333,ACC_0342,2116.49,2026-02-06 03:36:37.099721
TXN_001041,ACC_0399,ACC_0306,549.49,2026-02-06 03:38:06.060375
TXN_004103,ACC_0332,ACC_0050,396.13,2026-02-06 03:38:20.886874
TXN_009525,ACC_0183,ACC_0467,3785.04,2026-02-06 03:45:41.016048
TXN_004172,ACC_0302,ACC_0140,1563.09,2026-02-06 03:47:33.998195
TXN_006318,ACC_0182,ACC_0326,2786.72,2026-02-06 03:47:56.252367
TXN_004232,ACC_0128,ACC_0399,996.7,2026-02-06 03:50:12.044207
TXN_004395,ACC_0184,ACC_0155,1457.14,2026-02-06 03:50:52.984909
